Date,Open,High,Low,Close,Vol.,Change %,high_low,high_close,low_close,TR,ATR
"Mar 03, 2021",174.93,174.97,173.75,173.95,1.44M,-0.41%,1.2199999999999989,0.30000000000001137,0.9199999999999875,1.2199999999999989,0.8466000000000009
"Mar 04, 2021",173.79,174.51,173.71,174.27,938.86K,0.18%,0.799999999999983,0.5600000000000023,0.23999999999998067,0.799999999999983,0.8464451827242534
"Mar 05, 2021",173.69,174.28,173.63,174.0,209.17K,-0.15%,0.6500000000000057,0.009999999999990905,0.6400000000000148,0.6500000000000057,0.8457947019867559
"Mar 08, 2021",173.95,174.0,173.71,174.01,15.50K,0.01%,0.28999999999999204,0.0,0.28999999999999204,0.28999999999999204,0.8439603960396048
"Mar 09, 2021",170.93,171.7,170.83,171.23,740.72K,-1.60%,0.8699999999999761,2.3100000000000023,3.1799999999999784,3.1799999999999784,0.851644736842106
"Mar 10, 2021",171.38,171.53,171.07,171.32,588.85K,0.05%,0.46000000000000796,0.30000000000001137,0.1599999999999966,0.46000000000000796,0.8503606557377057
"Mar 11, 2021",171.43,172.2,171.3,171.64,986.92K,0.19%,0.8999999999999773,0.8799999999999955,0.01999999999998181,0.8999999999999773,0.8505228758169942
"Mar 12, 2021",171.62,171.65,171.05,171.12,733.60K,-0.30%,0.5999999999999943,0.010000000000019327,0.589999999999975,0.5999999999999943,0.8497068403908803
"Mar 15, 2021",171.32,171.87,171.2,171.78,653.50K,0.39%,0.6700000000000159,0.75,0.07999999999998408,0.75,0.8493831168831176
"Mar 16, 2021",171.77,172.0,171.64,171.78,689.01K,0.00%,0.36000000000001364,0.21999999999999886,0.14000000000001478,0.36000000000001364,0.8477993527508099
"Mar 17, 2021",171.68,171.8,170.98,171.08,817.35K,-0.41%,0.8200000000000216,0.020000000000010232,0.8000000000000114,0.8200000000000216,0.8477096774193557
"Mar 18, 2021",171.44,171.47,170.52,170.72,960.18K,-0.21%,0.9499999999999886,0.38999999999998636,0.5600000000000023,0.9499999999999886,0.848038585209004
"Mar 19, 2021",170.96,171.43,170.93,171.22,664.88K,0.29%,0.5,0.710000000000008,0.21000000000000796,0.710000000000008,0.8475961538461547
"Mar 22, 2021",171.3,171.8,171.23,171.49,584.36K,0.16%,0.5700000000000216,0.5800000000000125,0.009999999999990905,0.5800000000000125,0.8467412140575088
"Mar 23, 2021",171.54,172.17,171.42,171.92,775.98K,0.25%,0.75,0.6799999999999784,0.0700000000000216,0.75,0.8464331210191091
"Mar 24, 2021",172.19,172.44,171.93,172.17,700.32K,0.15%,0.5099999999999909,0.5200000000000102,0.010000000000019327,0.5200000000000102,0.8453968253968264
"Mar 25, 2021",172.3,172.66,172.15,172.58,641.25K,0.24%,0.5099999999999909,0.4900000000000091,0.01999999999998181,0.5099999999999909,0.8443354430379756
"Mar 26, 2021",172.56,172.58,171.91,172.12,628.46K,-0.27%,0.6700000000000159,0.0,0.6700000000000159,0.6700000000000159,0.8437854889589913
"Mar 29, 2021",172.08,172.34,171.45,171.62,623.82K,-0.29%,0.8900000000000148,0.21999999999999886,0.6700000000000159,0.8900000000000148,0.8439308176100638
"Mar 30, 2021",171.53,171.56,170.71,171.0,932.15K,-0.36%,0.8499999999999943,0.060000000000002274,0.9099999999999966,0.9099999999999966,0.8441379310344838
"Mar 31, 2021",171.14,171.4,170.88,171.28,771.11K,0.16%,0.5200000000000102,0.4000000000000057,0.12000000000000455,0.5200000000000102,0.8431250000000009
"Apr 01, 2021",171.1,171.86,171.07,171.83,571.20K,0.32%,0.7900000000000205,0.5800000000000125,0.21000000000000796,0.7900000000000205,0.8429595015576333
"Apr 02, 2021",171.73,171.73,171.73,171.73,-,-0.06%,0.0,0.10000000000002274,0.10000000000002274,0.10000000000002274,0.8406521739130445
"Apr 06, 2021",171.55,171.89,171.32,171.68,595.43K,-0.03%,0.5699999999999932,0.1599999999999966,0.4099999999999966,0.5699999999999932,0.8398142414860691
"Apr 07, 2021",171.67,172.06,171.6,171.67,666.40K,-0.01%,0.46000000000000796,0.37999999999999545,0.0800000000000125,0.46000000000000796,0.8386419753086432
"Apr 08, 2021",171.67,172.12,171.63,171.89,573.51K,0.13%,0.4900000000000091,0.45000000000001705,0.03999999999999204,0.4900000000000091,0.837569230769232
"Apr 09, 2021",171.98,172.07,171.15,171.37,734.48K,-0.30%,0.9199999999999875,0.18000000000000682,0.7399999999999807,0.9199999999999875,0.8378220858895716
"Apr 12, 2021",171.25,171.87,171.23,171.3,664.71K,-0.04%,0.6400000000000148,0.5,0.14000000000001478,0.6400000000000148,0.837217125382264
"Apr 13, 2021",171.22,171.54,170.98,171.26,852.16K,-0.02%,0.5600000000000023,0.23999999999998067,0.3200000000000216,0.5600000000000023,0.8363719512195134
"Apr 14, 2021",171.57,171.62,170.66,170.87,748.30K,-0.23%,0.960000000000008,0.36000000000001364,0.5999999999999943,0.960000000000008,0.8367477203647428
"Apr 15, 2021",170.66,171.52,170.6,171.33,775.72K,0.27%,0.9200000000000159,0.6500000000000057,0.27000000000001023,0.9200000000000159,0.8370000000000012
"Apr 16, 2021",171.28,171.31,170.77,170.91,647.84K,-0.25%,0.539999999999992,0.020000000000010232,0.5600000000000023,0.5600000000000023,0.8361631419939588
"Apr 19, 2021",170.94,171.07,170.17,170.48,819.39K,-0.25%,0.9000000000000057,0.1599999999999966,0.7400000000000091,0.9000000000000057,0.8363554216867483
"Apr 20, 2021",170.38,170.93,170.09,170.74,820.26K,0.15%,0.8400000000000034,0.45000000000001705,0.38999999999998636,0.8400000000000034,0.8363663663663675
"Apr 21, 2021",170.82,171.12,170.61,170.88,697.04K,0.08%,0.5099999999999909,0.37999999999999545,0.12999999999999545,0.5099999999999909,0.8353892215568873
"Apr 22, 2021",171.02,171.27,170.53,170.94,845.85K,0.04%,0.7400000000000091,0.3900000000000148,0.3499999999999943,0.7400000000000091,0.8351044776119415
"Apr 23, 2021",171.02,171.13,170.67,170.83,617.36K,-0.06%,0.46000000000000796,0.18999999999999773,0.27000000000001023,0.46000000000000796,0.8339880952380964
"Apr 26, 2021",170.75,170.95,170.46,170.83,576.13K,0.00%,0.4899999999999807,0.11999999999997613,0.37000000000000455,0.4899999999999807,0.8329673590504463
"Apr 27, 2021",170.75,170.91,170.51,170.76,564.46K,-0.04%,0.4000000000000057,0.07999999999998408,0.3200000000000216,0.4000000000000057,0.8316863905325454
"Apr 28, 2021",170.59,170.67,170.04,170.48,803.04K,-0.16%,0.6299999999999955,0.09000000000000341,0.7199999999999989,0.7199999999999989,0.8313569321533935
"Apr 29, 2021",170.61,170.64,169.66,169.88,929.25K,-0.35%,0.9799999999999898,0.1599999999999966,0.8199999999999932,0.9799999999999898,0.83179411764706
"Apr 30, 2021",169.79,170.19,169.77,170.0,746.52K,0.07%,0.4199999999999875,0.3100000000000023,0.10999999999998522,0.4199999999999875,0.8305865102639307
"May 03, 2021",169.98,170.34,169.47,170.16,611.31K,0.09%,0.8700000000000045,0.3400000000000034,0.5300000000000011,0.8700000000000045,0.8307017543859659
"May 04, 2021",170.15,170.8,169.89,170.66,877.24K,0.29%,0.910000000000025,0.6400000000000148,0.27000000000001023,0.910000000000025,0.8309329446064151
"May 05, 2021",170.62,170.64,170.2,170.47,705.69K,-0.11%,0.4399999999999977,0.020000000000010232,0.46000000000000796,0.46000000000000796,0.8298546511627918
"May 06, 2021",170.57,170.88,170.23,170.59,823.07K,0.07%,0.6500000000000057,0.4099999999999966,0.2400000000000091,0.6500000000000057,0.8293333333333345
"May 07, 2021",170.43,170.98,170.2,170.47,1.00M,-0.07%,0.7800000000000011,0.38999999999998636,0.3900000000000148,0.7800000000000011,0.8291907514450879
"May 10, 2021",170.18,170.32,169.97,170.29,561.91K,-0.11%,0.3499999999999943,0.15000000000000568,0.5,0.5,0.8282420749279551
"May 11, 2021",170.13,170.25,169.39,169.45,997.63K,-0.49%,0.8600000000000136,0.03999999999999204,0.9000000000000057,0.9000000000000057,0.8284482758620701
"May 12, 2021",169.42,169.77,168.83,168.94,964.25K,-0.30%,0.9399999999999977,0.3200000000000216,0.6199999999999761,0.9399999999999977,0.8287679083094568
"May 13, 2021",168.8,169.08,168.59,168.89,801.72K,-0.03%,0.4900000000000091,0.14000000000001478,0.3499999999999943,0.4900000000000091,0.8278000000000012
"May 14, 2021",169.02,169.21,168.77,168.98,739.61K,0.05%,0.4399999999999977,0.3200000000000216,0.11999999999997613,0.4399999999999977,0.8266951566951579
"May 17, 2021",169.13,169.35,168.67,168.86,778.72K,-0.07%,0.6800000000000068,0.37000000000000455,0.3100000000000023,0.6800000000000068,0.8262784090909103
"May 18, 2021",168.83,169.14,168.69,168.82,842.70K,-0.02%,0.44999999999998863,0.2799999999999727,0.17000000000001592,0.44999999999998863,0.8252124645892362
"May 19, 2021",168.76,169.12,168.29,168.9,1.01M,0.05%,0.8300000000000125,0.30000000000001137,0.5300000000000011,0.8300000000000125,0.8252259887005663
"May 20, 2021",168.63,168.92,168.48,168.84,705.69K,-0.04%,0.4399999999999977,0.01999999999998181,0.4200000000000159,0.4399999999999977,0.8241408450704236
"May 21, 2021",168.82,169.31,168.75,169.14,770.58K,0.18%,0.5600000000000023,0.46999999999999886,0.09000000000000341,0.5600000000000023,0.8233988764044956
"May 24, 2021",169.18,169.41,169.02,169.32,465.55K,0.11%,0.38999999999998636,0.27000000000001023,0.11999999999997613,0.38999999999998636,0.8221848739495811
"May 25, 2021",169.37,169.92,169.29,169.69,819.33K,0.22%,0.6299999999999955,0.5999999999999943,0.030000000000001137,0.6299999999999955,0.8216480446927387
"May 26, 2021",169.88,170.4,169.69,170.29,872.00K,0.35%,0.710000000000008,0.710000000000008,0.0,0.710000000000008,0.8213370473537616
"May 27, 2021",170.3,170.38,169.68,169.79,784.83K,-0.29%,0.6999999999999886,0.09000000000000341,0.6099999999999852,0.6999999999999886,0.8210000000000011
"May 28, 2021",169.81,170.08,169.53,169.94,731.71K,0.09%,0.5500000000000114,0.29000000000002046,0.2599999999999909,0.5500000000000114,0.8202493074792255
"May 31, 2021",169.87,170.08,169.48,169.94,487.14K,0.00%,0.6000000000000227,0.14000000000001478,0.46000000000000796,0.6000000000000227,0.8196408839779018
"Jun 01, 2021",170.06,170.15,169.68,169.83,1.18M,-0.06%,0.46999999999999886,0.21000000000000796,0.2599999999999909,0.46999999999999886,0.8186776859504143
"Jun 02, 2021",169.92,170.2,169.88,170.15,1.33M,0.19%,0.3199999999999932,0.3699999999999761,0.04999999999998295,0.3699999999999761,0.817445054945056
"Jun 03, 2021",170.17,170.2,169.81,169.94,1.17M,-0.12%,0.38999999999998636,0.04999999999998295,0.3400000000000034,0.38999999999998636,0.8162739726027408
"Jun 04, 2021",169.9,170.43,169.84,170.33,753.54K,0.23%,0.5900000000000034,0.4900000000000091,0.09999999999999432,0.5900000000000034,0.8156557377049192
"Jun 07, 2021",170.29,170.4,170.05,170.12,156.25K,-0.12%,0.3499999999999943,0.06999999999999318,0.28000000000000114,0.3499999999999943,0.8143869209809275
"Jun 08, 2021",170.15,170.35,170.09,170.23,16.19K,0.06%,0.2599999999999909,0.22999999999998977,0.030000000000001137,0.2599999999999909,0.8128804347826097
"Jun 09, 2021",172.11,172.85,172.08,172.56,715.68K,1.37%,0.7699999999999818,2.6200000000000045,1.8500000000000227,2.6200000000000045,0.8177777777777788
"Jun 10, 2021",172.55,172.88,171.97,172.53,796.97K,-0.02%,0.9099999999999966,0.3199999999999932,0.5900000000000034,0.9099999999999966,0.8180270270270281
"Jun 11, 2021",172.87,173.16,172.79,172.88,570.97K,0.20%,0.37000000000000455,0.6299999999999955,0.2599999999999909,0.6299999999999955,0.8175202156334243
"Jun 14, 2021",172.91,173.04,172.52,172.64,440.45K,-0.14%,0.5199999999999818,0.1599999999999966,0.3599999999999852,0.5199999999999818,0.8167204301075279
"Jun 15, 2021",172.62,172.8,172.25,172.32,686.03K,-0.19%,0.5500000000000114,0.160000000000025,0.38999999999998636,0.5500000000000114,0.8160053619302958
"Jun 16, 2021",172.3,172.66,171.91,172.53,555.13K,0.12%,0.75,0.3400000000000034,0.4099999999999966,0.75,0.8158288770053486
"Jun 17, 2021",171.97,172.7,171.8,172.44,802.66K,-0.05%,0.8999999999999773,0.1699999999999875,0.7299999999999898,0.8999999999999773,0.8160533333333342
"Jun 18, 2021",172.47,172.88,172.36,172.6,826.46K,0.09%,0.5199999999999818,0.4399999999999977,0.07999999999998408,0.5199999999999818,0.8152659574468093
"Jun 21, 2021",172.69,173.03,171.93,172.16,770.50K,-0.25%,1.0999999999999943,0.4300000000000068,0.6699999999999875,1.0999999999999943,0.816021220159152
"Jun 22, 2021",172.12,172.2,171.67,171.95,677.71K,-0.12%,0.5300000000000011,0.03999999999999204,0.4900000000000091,0.5300000000000011,0.815264550264551
"Jun 23, 2021",172.02,172.46,171.76,172.17,686.92K,0.13%,0.700000000000017,0.5100000000000193,0.18999999999999773,0.700000000000017,0.8149604221635893
"Jun 24, 2021",172.21,172.39,171.88,172.33,573.16K,0.09%,0.5099999999999909,0.21999999999999886,0.28999999999999204,0.5099999999999909,0.814157894736843
"Jun 25, 2021",172.24,172.3,171.68,171.77,551.49K,-0.32%,0.6200000000000045,0.030000000000001137,0.6500000000000057,0.6500000000000057,0.8137270341207358
"Jun 28, 2021",171.79,172.34,171.71,172.26,496.38K,0.29%,0.6299999999999955,0.5699999999999932,0.060000000000002274,0.6299999999999955,0.8132460732984301
"Jun 29, 2021",172.25,172.33,171.86,172.07,666.53K,-0.11%,0.46999999999999886,0.0700000000000216,0.39999999999997726,0.46999999999999886,0.812349869451698
"Jun 30, 2021",172.13,172.74,171.98,172.61,724.06K,0.31%,0.7600000000000193,0.6700000000000159,0.09000000000000341,0.7600000000000193,0.8122135416666675
"Jul 01, 2021",172.5,172.69,172.22,172.54,666.57K,-0.04%,0.46999999999999886,0.07999999999998408,0.3900000000000148,0.46999999999999886,0.8113246753246762
"Jul 02, 2021",172.62,173.19,172.54,173.09,692.35K,0.32%,0.6500000000000057,0.6500000000000057,0.0,0.6500000000000057,0.8109067357512962
"Jul 05, 2021",173.12,173.18,172.65,172.7,344.34K,-0.23%,0.5300000000000011,0.09000000000000341,0.4399999999999977,0.5300000000000011,0.8101808785529725
"Jul 06, 2021",172.72,173.65,172.49,173.6,753.36K,0.52%,1.1599999999999966,0.950000000000017,0.20999999999997954,1.1599999999999966,0.8110824742268051
"Jul 07, 2021",173.6,174.27,173.46,174.02,782.43K,0.24%,0.8100000000000023,0.6700000000000159,0.13999999999998636,0.8100000000000023,0.8110796915167103
"Jul 08, 2021",174.16,174.77,174.09,174.34,892.13K,0.18%,0.6800000000000068,0.75,0.06999999999999318,0.75,0.8109230769230777
"Jul 09, 2021",174.16,174.32,173.87,173.9,552.53K,-0.25%,0.44999999999998863,0.020000000000010232,0.46999999999999886,0.46999999999999886,0.8100511508951416
"Jul 12, 2021",173.91,174.32,173.91,174.05,456.60K,0.09%,0.4099999999999966,0.4199999999999875,0.009999999999990905,0.4199999999999875,0.8090561224489804
"Jul 13, 2021",174.05,174.31,173.7,174.12,802.45K,0.04%,0.6100000000000136,0.2599999999999909,0.35000000000002274,0.6100000000000136,0.8085496183206116
"Jul 14, 2021",173.72,174.49,173.7,174.34,612.53K,0.13%,0.7900000000000205,0.37000000000000455,0.4200000000000159,0.7900000000000205,0.808502538071067
"Jul 15, 2021",174.55,174.9,174.45,174.58,623.77K,0.14%,0.45000000000001705,0.5600000000000023,0.10999999999998522,0.5600000000000023,0.8078734177215199
"Jul 16, 2021",174.86,175.04,174.65,174.87,451.48K,0.17%,0.38999999999998636,0.45999999999997954,0.06999999999999318,0.45999999999997954,0.8069949494949504
"Jul 19, 2021",175.15,175.72,175.02,175.52,742.94K,0.37%,0.6999999999999886,0.8499999999999943,0.15000000000000568,0.8499999999999943,0.8071032745591948
"Jul 20, 2021",175.48,176.28,175.41,175.85,912.58K,0.19%,0.8700000000000045,0.7599999999999909,0.11000000000001364,0.8700000000000045,0.8072613065326643
"Jul 21, 2021",175.77,176.11,175.41,175.53,755.38K,-0.18%,0.700000000000017,0.2600000000000193,0.4399999999999977,0.700000000000017,0.8069924812030084
"Jul 22, 2021",175.54,176.15,175.24,175.94,695.78K,0.23%,0.9099999999999966,0.6200000000000045,0.28999999999999204,0.9099999999999966,0.8072500000000009
"Jul 23, 2021",175.9,175.97,175.56,175.81,476.08K,-0.07%,0.4099999999999966,0.030000000000001137,0.37999999999999545,0.4099999999999966,0.8062593516209486
"Jul 26, 2021",176.0,176.42,175.62,175.83,541.47K,0.01%,0.799999999999983,0.6099999999999852,0.18999999999999773,0.799999999999983,0.8062437810945282
"Jul 27, 2021",175.88,176.37,175.82,176.26,503.70K,0.24%,0.5500000000000114,0.539999999999992,0.010000000000019327,0.5500000000000114,0.8056079404466511
"Jul 28, 2021",176.27,176.66,176.2,176.41,628.19K,0.09%,0.46000000000000796,0.4000000000000057,0.060000000000002274,0.46000000000000796,0.8047524752475256
"Jul 29, 2021",176.57,176.67,176.03,176.44,594.92K,0.02%,0.6399999999999864,0.2599999999999909,0.37999999999999545,0.6399999999999864,0.8043456790123465
"Jul 30, 2021",176.54,176.73,176.29,176.57,584.90K,0.07%,0.4399999999999977,0.28999999999999204,0.15000000000000568,0.4399999999999977,0.8034482758620699
"Aug 02, 2021",176.55,177.07,176.35,176.82,504.55K,0.14%,0.7199999999999989,0.5,0.21999999999999886,0.7199999999999989,0.8032432432432441
"Aug 03, 2021",176.82,177.12,176.67,176.97,459.06K,0.08%,0.45000000000001705,0.30000000000001137,0.15000000000000568,0.45000000000001705,0.802377450980393
"Aug 04, 2021",177.01,177.52,176.85,176.94,661.16K,-0.02%,0.6700000000000159,0.5500000000000114,0.12000000000000455,0.6700000000000159,0.8020537897310523
"Aug 05, 2021",177.16,177.61,177.05,177.29,561.19K,0.20%,0.5600000000000023,0.6700000000000159,0.11000000000001364,0.6700000000000159,0.8017317073170741
"Aug 06, 2021",177.2,177.27,176.47,176.5,580.95K,-0.45%,0.8000000000000114,0.01999999999998181,0.8199999999999932,0.8199999999999932,0.8017761557177626
"Aug 09, 2021",176.45,176.91,176.39,176.52,405.68K,0.01%,0.5200000000000102,0.4099999999999966,0.11000000000001364,0.5200000000000102,0.8010922330097098
"Aug 10, 2021",176.6,176.95,176.41,176.59,451.13K,0.04%,0.539999999999992,0.4299999999999784,0.11000000000001364,0.539999999999992,0.800460048426151
"Aug 11, 2021",176.55,176.83,176.21,176.57,579.58K,-0.01%,0.6200000000000045,0.2400000000000091,0.37999999999999545,0.6200000000000045,0.8000241545893729
"Aug 12, 2021",176.76,176.77,176.35,176.58,416.08K,0.01%,0.4200000000000159,0.20000000000001705,0.21999999999999886,0.4200000000000159,0.7991084337349409
"Aug 13, 2021",176.52,176.8,176.29,176.64,394.18K,0.03%,0.5100000000000193,0.21999999999999886,0.29000000000002046,0.5100000000000193,0.7984134615384626
"Aug 16, 2021",176.86,177.07,176.48,176.8,468.51K,0.09%,0.5900000000000034,0.4300000000000068,0.1599999999999966,0.5900000000000034,0.7979136690647494
"Aug 17, 2021",176.75,177.24,176.68,176.8,510.27K,0.00%,0.5600000000000023,0.4399999999999977,0.12000000000000455,0.5600000000000023,0.7973444976076565
"Aug 18, 2021",176.81,177.08,176.71,176.92,430.20K,0.07%,0.37000000000000455,0.28000000000000114,0.09000000000000341,0.37000000000000455,0.7963245823389031
"Aug 19, 2021",177.01,177.24,176.86,177.04,518.03K,0.07%,0.37999999999999545,0.3200000000000216,0.05999999999997385,0.37999999999999545,0.7953333333333343
"Aug 20, 2021",177.02,177.22,176.99,177.15,318.42K,0.06%,0.22999999999998977,0.18000000000000682,0.04999999999998295,0.22999999999998977,0.7939904988123526
"Aug 23, 2021",177.1,177.16,176.56,176.89,507.28K,-0.15%,0.5999999999999943,0.009999999999990905,0.5900000000000034,0.5999999999999943,0.7935308056872049
"Aug 24, 2021",176.93,177.08,176.66,176.83,518.08K,-0.03%,0.4200000000000159,0.19000000000002615,0.22999999999998977,0.4200000000000159,0.7926477541371169
"Aug 25, 2021",176.77,176.87,175.91,175.98,811.47K,-0.48%,0.960000000000008,0.03999999999999204,0.9200000000000159,0.960000000000008,0.7930424528301897
"Aug 26, 2021",175.91,176.14,175.71,175.93,736.49K,-0.03%,0.4299999999999784,0.1599999999999966,0.2699999999999818,0.4299999999999784,0.7921882352941186
"Aug 27, 2021",175.86,176.11,175.66,175.99,540.73K,0.03%,0.45000000000001705,0.18000000000000682,0.27000000000001023,0.45000000000001705,0.7913849765258226
"Aug 30, 2021",176.11,176.4,175.83,176.28,387.01K,0.16%,0.5699999999999932,0.4099999999999966,0.1599999999999966,0.5699999999999932,0.7908665105386428
"Aug 31, 2021",176.46,176.48,175.34,175.45,996.21K,-0.47%,1.1399999999999864,0.19999999999998863,0.9399999999999977,1.1399999999999864,0.7916822429906553
"Sep 01, 2021",175.35,175.5,174.98,175.23,1.14M,-0.13%,0.5200000000000102,0.05000000000001137,0.46999999999999886,0.5200000000000102,0.7910489510489521
"Sep 02, 2021",175.23,175.65,175.2,175.47,1.46M,0.14%,0.45000000000001705,0.4200000000000159,0.030000000000001137,0.45000000000001705,0.7902558139534894
"Sep 03, 2021",175.42,175.64,174.9,175.17,1.17M,-0.17%,0.7399999999999807,0.1699999999999875,0.5699999999999932,0.7399999999999807,0.7901392111368919
"Sep 06, 2021",175.09,175.27,174.9,175.25,512.63K,0.05%,0.37000000000000455,0.10000000000002274,0.2699999999999818,0.37000000000000455,0.7891666666666676
"Sep 07, 2021",175.1,175.18,174.36,174.49,186.56K,-0.43%,0.8199999999999932,0.06999999999999318,0.8899999999999864,0.8899999999999864,0.7893995381062365
"Sep 08, 2021",174.44,174.71,174.33,174.6,9.31K,0.06%,0.37999999999999545,0.21999999999999886,0.1599999999999966,0.37999999999999545,0.7884562211981576
"Sep 09, 2021",171.69,172.48,171.59,172.28,763.55K,-1.33%,0.8899999999999864,2.1200000000000045,3.009999999999991,3.009999999999991,0.7935632183908055
"Sep 10, 2021",172.44,172.46,171.71,171.88,521.58K,-0.23%,0.75,0.18000000000000682,0.5699999999999932,0.75,0.7934633027522945
"Sep 13, 2021",171.71,171.92,171.62,171.8,418.82K,-0.05%,0.29999999999998295,0.03999999999999204,0.2599999999999909,0.29999999999998295,0.7923340961098407
"Sep 14, 2021",171.7,172.12,171.33,171.91,807.83K,0.06%,0.789999999999992,0.3199999999999932,0.46999999999999886,0.789999999999992,0.7923287671232886
"Sep 15, 2021",171.86,172.07,171.34,171.57,727.41K,-0.20%,0.7299999999999898,0.1599999999999966,0.5699999999999932,0.7299999999999898,0.7921867881548984
"Sep 16, 2021",171.48,171.53,171.1,171.43,684.75K,-0.08%,0.4300000000000068,0.03999999999999204,0.46999999999999886,0.46999999999999886,0.7914545454545463
"Sep 17, 2021",171.2,171.32,170.81,171.0,675.36K,-0.25%,0.5099999999999909,0.11000000000001364,0.6200000000000045,0.6200000000000045,0.7910657596371891
"Sep 20, 2021",171.01,171.84,170.99,171.55,702.85K,0.32%,0.8499999999999943,0.8400000000000034,0.009999999999990905,0.8499999999999943,0.7911990950226253
"Sep 21, 2021",171.7,171.96,171.27,171.74,652.92K,0.11%,0.6899999999999977,0.4099999999999966,0.28000000000000114,0.6899999999999977,0.7909706546275403
"Sep 22, 2021",171.69,171.93,171.41,171.74,584.54K,0.00%,0.5200000000000102,0.18999999999999773,0.3300000000000125,0.5200000000000102,0.7903603603603613
"Sep 23, 2021",171.67,171.72,170.6,170.7,905.35K,-0.61%,1.1200000000000045,0.020000000000010232,1.1400000000000148,1.1400000000000148,0.7911460674157312
"Sep 24, 2021",170.59,170.62,170.14,170.3,803.94K,-0.23%,0.4800000000000182,0.07999999999998408,0.5600000000000023,0.5600000000000023,0.7906278026905839
"Sep 27, 2021",170.33,170.68,169.73,170.17,786.12K,-0.08%,0.950000000000017,0.37999999999999545,0.5700000000000216,0.950000000000017,0.7909843400447436
